"ring","sex","year","site","site_recode","Difsite","survival","capture","Lrecapture","time_SLC","time_SFC","age_class","age_est","age_est_4eq5","age_cat","prop_occ","mean_occ","rel_occ","suc_av","suc_mean","rel_suc","mean_temp","mean_mean_temp","rel_mean_temp","total_precip","mean_total_precip","rel_total_precip"
"_APR7653","F",2022,"PTH","PTH",0,0,1,0,0,0,6,-999,-999,"O",0.625,0.833333333333333,-0.208333333333333,2.375,5.52651515151515,-3.15151515151515,0.859504132231405,1.15592148760331,-0.296417355371901,289.07,312.002,-22.932
"_APR7654","M",2022,"BLG","BLG",0,1,1,0,0,0,5,1,1,"Y",0.75,0.943181818181818,-0.193181818181818,5.25,6.03030303030303,-0.78030303030303,0.320495867768595,0.62631696247121,-0.305821094702615,293.18,347.819,-54.639
"_APR7654","M",2023,"BLG","BLG",0,1,1,0,1,1,6,2,2,"O",1,0.943181818181818,0.0568181818181818,7.625,6.03030303030303,1.59469696969697,1.10860655737705,0.62631696247121,0.482289594905839,402.58,347.819,54.761
"_APR7655","M",2022,"BLG","BLG",0,0,1,0,0,0,6,-999,-999,"O",0.75,0.943181818181818,-0.193181818181818,5.25,6.03030303030303,-0.78030303030303,0.320495867768595,0.62631696247121,-0.305821094702615,293.18,347.819,-54.639
"_APR7665","F",2022,"DUN","DUN",0,1,1,0,0,0,6,-999,-999,"O",0.25,0.287878787878788,-0.0378787878787879,2.375,1.45833333333333,0.916666666666667,0.28900826446281,0.633832339791356,-0.344824075328546,384.36,444.612,-60.252
"_APR7665","F",2023,"DUN","DUN",0,1,1,0,1,1,6,-999,-999,"O",0.25,0.287878787878788,-0.0378787878787879,1.375,1.45833333333333,-0.0833333333333333,1.08934426229508,0.633832339791356,0.455511922503726,533.87,444.612,89.258
"_APR7666","M",2022,"DUN","DUN",0,1,1,0,0,0,6,-999,-999,"O",0.25,0.287878787878788,-0.0378787878787879,2.375,1.45833333333333,0.916666666666667,0.28900826446281,0.633832339791356,-0.344824075328546,384.36,444.612,-60.252
"_APR7666","M",2023,"DUN","DUN",0,0,1,0,1,1,6,-999,-999,"O",0.25,0.287878787878788,-0.0378787878787879,1.375,1.45833333333333,-0.0833333333333333,1.08934426229508,0.633832339791356,0.455511922503726,533.87,444.612,89.258
"_APR7674","F",2022,"STY","STY",0,1,1,0,0,0,5,1,1,"Y",0.75,0.723484848484849,0.0265151515151515,2.875,4.66666666666667,-1.79166666666667,0.514214876033058,0.835176737569435,-0.320961861536377,308.71,331.33,-22.62
"_APR7674","F",2023,"STY","STY",0,1,1,0,1,1,6,2,2,"O",0.5,0.723484848484849,-0.223484848484849,4.375,4.66666666666667,-0.291666666666667,1.38245901639344,0.835176737569435,0.547282278824008,439.3,331.33,107.97
"_APR7675","F",2022,"BLG","BLG",0,1,1,0,0,0,5,1,1,"Y",0.75,0.943181818181818,-0.193181818181818,5.25,6.03030303030303,-0.78030303030303,0.320495867768595,0.62631696247121,-0.305821094702615,293.18,347.819,-54.639
"_APR7675","F",2023,"BLG","BLG",0,1,1,0,1,1,6,2,2,"O",1,0.943181818181818,0.0568181818181818,7.625,6.03030303030303,1.59469696969697,1.10860655737705,0.62631696247121,0.482289594905839,402.58,347.819,54.761
"_APR7676","M",2022,"BLG","BLG",0,1,1,0,0,0,5,1,1,"Y",0.75,0.943181818181818,-0.193181818181818,5.25,6.03030303030303,-0.78030303030303,0.320495867768595,0.62631696247121,-0.305821094702615,293.18,347.819,-54.639
"_APR7676","M",2023,"BLG","BLG",0,1,1,0,1,1,6,2,2,"O",1,0.943181818181818,0.0568181818181818,7.625,6.03030303030303,1.59469696969697,1.10860655737705,0.62631696247121,0.482289594905839,402.58,347.819,54.761
"_APR7677","F",2022,"DNM","DNM",0,1,1,0,0,0,6,-999,-999,"O",0.5,0.46969696969697,0.0303030303030303,3.25,2.03787878787879,1.21212121212121,-1.00090909090909,-0.671809714130877,-0.329099376778214,412.71,477.932,-65.222
"_APR7677","F",2023,"DNM","DNM",0,0,1,0,1,1,6,-999,-999,"O",0.75,0.46969696969697,0.28030303030303,4.375,2.03787878787879,2.33712121212121,-0.456475409836066,-0.671809714130877,0.215334304294811,498.21,477.932,20.278
"_APR7694","M",2022,"KCZ","KCK/KCZ",0,1,1,0,0,0,5,1,1,"Y",0.375,0.545454545454545,-0.170454545454545,2.0625,2.96969696969697,-0.90719696969697,-0.00177685950413225,0.201431005283837,-0.203207864787969,291.025,362.8245,-71.7995
"_APR7694","M",2023,"KCZ","KCK/KCZ",0,0,1,0,1,1,6,2,2,"O",0.6875,0.545454545454545,0.142045454545455,3.6875,2.96969696969697,0.71780303030303,0.696516393442623,0.201431005283837,0.495085388158786,401.975,362.8245,39.1505
"_APR7695","F",2022,"KCZ","KCK/KCZ",0,1,1,0,0,0,5,1,1,"Y",0.375,0.545454545454545,-0.170454545454545,2.0625,2.96969696969697,-0.90719696969697,-0.00177685950413225,0.201431005283837,-0.203207864787969,291.025,362.8245,-71.7995
"_APR7695","F",2023,"KCZ","KCK/KCZ",0,0,1,0,1,1,6,2,2,"O",0.6875,0.545454545454545,0.142045454545455,3.6875,2.96969696969697,0.71780303030303,0.696516393442623,0.201431005283837,0.495085388158786,401.975,362.8245,39.1505
"_APR7696","M",2022,"PIT","PIT",0,1,1,0,0,0,5,1,1,"Y",0.875,0.890625,-0.015625,6.25,5.84375,0.40625,0.0511570247933884,0.31285752995142,-0.261700505158031,328.31,366.294285714286,-37.9842857142857
"_APR7696","M",2023,"PIT","PIT",0,0,1,0,1,1,6,2,2,"O",1,0.890625,0.109375,6.5,5.84375,0.65625,0.781393442622951,0.31285752995142,0.468535912671531,461.65,366.294285714286,95.3557142857143
"_APR7697","F",2022,"STY","STY",0,0,1,0,0,0,5,1,1,"Y",0.75,0.723484848484849,0.0265151515151515,2.875,4.66666666666667,-1.79166666666667,0.514214876033058,0.835176737569435,-0.320961861536377,308.71,331.33,-22.62
"_APR7698","M",2022,"STY","STY",0,0,1,0,0,0,6,-999,-999,"O",0.75,0.723484848484849,0.0265151515151515,2.875,4.66666666666667,-1.79166666666667,0.514214876033058,0.835176737569435,-0.320961861536377,308.71,331.33,-22.62
"_APR7699","F",2022,"BAD","BAD",0,1,1,0,0,0,5,1,1,"Y",1,0.803030303030303,0.196969696969697,3.83333333333333,4.57272727272727,-0.739393939393939,0.55099173553719,0.861713995393578,-0.310722259856388,443.24,441.534,1.70600000000002
"_APR7699","F",2023,"BAD","BAD",0,0,1,0,1,1,6,2,2,"O",1,0.803030303030303,0.196969696969697,5.33333333333333,4.57272727272727,0.760606060606061,1.37811475409836,0.861713995393578,0.516400758704783,530.63,441.534,89.096
"_APR7709","F",2022,"EDI","EDI",0,0,1,0,0,0,5,1,1,"Y",1,0.908333333333333,0.0916666666666667,6.375,5.17916666666667,1.19583333333333,1.70752066115702,1.95644959279833,-0.248928931641301,292.77,322.032222222222,-29.2622222222222
"_APR7710","M",2022,"EDI","EDI",0,0,1,0,0,0,6,-999,-999,"O",1,0.908333333333333,0.0916666666666667,6.375,5.17916666666667,1.19583333333333,1.70752066115702,1.95644959279833,-0.248928931641301,292.77,322.032222222222,-29.2622222222222
"_APR7711","M",2022,"LVN","LVN",0,0,1,0,0,0,5,1,1,"Y",0.75,0.715909090909091,0.0340909090909091,4,3.88257575757576,0.117424242424242,0.465950413223141,0.803048841620377,-0.337098428397236,432.25,430.132,2.11799999999999
"_APR7712","F",2022,"LVN","LVN",0,0,1,0,0,0,5,1,1,"Y",0.75,0.715909090909091,0.0340909090909091,4,3.88257575757576,0.117424242424242,0.465950413223141,0.803048841620377,-0.337098428397236,432.25,430.132,2.11799999999999
"_APR7713","F",2022,"BIR","BIR",0,0,1,0,0,0,6,-999,-999,"O",0.375,0.526515151515151,-0.151515151515151,2,3.06060606060606,-1.06060606060606,0.376198347107438,0.714452919658583,-0.338254572551145,347.76,377.596,-29.836
"_APR7721","M",2022,"DNM","DNM",0,1,1,0,0,0,6,-999,-999,"O",0.5,0.46969696969697,0.0303030303030303,3.25,2.03787878787879,1.21212121212121,-1.00090909090909,-0.671809714130877,-0.329099376778214,412.71,477.932,-65.222
"_APR7721","M",2023,"DNM","DNM",0,0,1,0,1,1,6,-999,-999,"O",0.75,0.46969696969697,0.28030303030303,4.375,2.03787878787879,2.33712121212121,-0.456475409836066,-0.671809714130877,0.215334304294811,498.21,477.932,20.278
"_APR7722","F",2022,"DNS","DNS",0,1,1,0,0,0,5,1,1,"Y",0.5,0.3,0.2,2.5,1.05,1.45,-1.40528925619835,-1.00660660253805,-0.398682653660299,568.74,688.085555555556,-119.345555555556
"_APR7722","F",2023,"DNS","DNS",0,0,1,0,1,1,6,2,2,"O",0.5,0.3,0.2,3,1.05,1.95,-1.02770491803279,-1.00660660253805,-0.0210983154947386,714.33,688.085555555556,26.2444444444444
"_APR7723","M",2022,"KCK","KCK/KCZ",0,0,1,0,0,0,5,1,1,"Y",0.375,0.545454545454545,-0.170454545454545,2.0625,2.96969696969697,-0.90719696969697,-0.00177685950413225,0.201431005283837,-0.203207864787969,291.025,362.8245,-71.7995
"_APR7724","F",2022,"PIT","PIT",0,1,1,0,0,0,6,-999,-999,"O",0.875,0.890625,-0.015625,6.25,5.84375,0.40625,0.0511570247933884,0.31285752995142,-0.261700505158031,328.31,366.294285714286,-37.9842857142857
"_APR7724","F",2023,"PIT","PIT",0,1,1,0,1,1,6,-999,-999,"O",1,0.890625,0.109375,6.5,5.84375,0.65625,0.781393442622951,0.31285752995142,0.468535912671531,461.65,366.294285714286,95.3557142857143
"_APR7725","M",2022,"PIT","PIT",0,1,1,0,0,0,5,1,1,"Y",0.875,0.890625,-0.015625,6.25,5.84375,0.40625,0.0511570247933884,0.31285752995142,-0.261700505158031,328.31,366.294285714286,-37.9842857142857
"_APR7725","M",2023,"PIT","PIT",0,1,1,0,1,1,6,2,2,"O",1,0.890625,0.109375,6.5,5.84375,0.65625,0.781393442622951,0.31285752995142,0.468535912671531,461.65,366.294285714286,95.3557142857143
"_APR7727","M",2022,"GLF","GLF",0,0,1,0,0,0,5,1,1,"Y",0.75,0.825757575757576,-0.0757575757575758,3.125,3.76515151515152,-0.640151515151515,0.493884297520661,0.765126270153096,-0.271241972632435,396.28,411.841,-15.561
"_APR7728","M",2022,"KCZ","KCK/KCZ",0,0,1,0,0,0,5,1,1,"Y",0.375,0.545454545454545,-0.170454545454545,2.0625,2.96969696969697,-0.90719696969697,-0.00177685950413225,0.201431005283837,-0.203207864787969,291.025,362.8245,-71.7995
"_APR7729","F",2022,"KCK","KCK/KCZ",0,1,1,0,0,0,5,1,1,"Y",0.375,0.545454545454545,-0.170454545454545,2.0625,2.96969696969697,-0.90719696969697,-0.00177685950413225,0.201431005283837,-0.203207864787969,291.025,362.8245,-71.7995
"_APR7729","F",2023,"KCK","KCK/KCZ",0,0,1,0,1,1,6,2,2,"O",0.6875,0.545454545454545,0.142045454545455,3.6875,2.96969696969697,0.71780303030303,0.696516393442623,0.201431005283837,0.495085388158786,401.975,362.8245,39.1505
"_APR7730","F",2022,"BAD","BAD",0,0,1,0,0,0,5,1,1,"Y",1,0.803030303030303,0.196969696969697,3.83333333333333,4.57272727272727,-0.739393939393939,0.55099173553719,0.861713995393578,-0.310722259856388,443.24,441.534,1.70600000000002
"_APR7731","M",2022,"BAD","BAD",0,1,1,0,0,0,6,-999,-999,"O",1,0.803030303030303,0.196969696969697,3.83333333333333,4.57272727272727,-0.739393939393939,0.55099173553719,0.861713995393578,-0.310722259856388,443.24,441.534,1.70600000000002
"_APR7731","M",2023,"BAD","BAD",0,0,1,0,1,1,6,-999,-999,"O",1,0.803030303030303,0.196969696969697,5.33333333333333,4.57272727272727,0.760606060606061,1.37811475409836,0.861713995393578,0.516400758704783,530.63,441.534,89.096
"_APR7742","M",2022,"LVN","LVN",0,1,1,0,0,0,5,1,1,"Y",0.75,0.715909090909091,0.0340909090909091,4,3.88257575757576,0.117424242424242,0.465950413223141,0.803048841620377,-0.337098428397236,432.25,430.132,2.11799999999999
"_APR7742","M",2023,"LVN","LVN",0,0,1,0,1,1,6,2,2,"O",0.875,0.715909090909091,0.159090909090909,5.5,3.88257575757576,1.61742424242424,1.32598360655738,0.803048841620377,0.522934764937,524.35,430.132,94.218
"_APR7743","M",2022,"PTH","PTH",0,0,1,0,0,0,5,1,1,"Y",0.625,0.833333333333333,-0.208333333333333,2.375,5.52651515151515,-3.15151515151515,0.859504132231405,1.15592148760331,-0.296417355371901,289.07,312.002,-22.932
"_APR7767","F",2022,"RSY","RSY",0,0,1,0,0,0,5,1,1,"Y",0.75,0.708333333333333,0.0416666666666666,2.25,2.325,-0.0750000000000002,2.1303305785124,2.40427712294329,-0.273946544430896,268.07,283.688888888889,-15.6188888888889
"_APR7793","M",2023,"ALN","ALN",0,0,1,0,0,0,6,-999,-999,"O",0.5,0.522727272727273,-0.0227272727272727,3.375,2.56439393939394,0.810606060606061,1.085,1.41634968161496,-0.331349681614957,402.2,351.501,50.699
"_APR7799","F",2023,"ALN","ALN",0,1,1,0,0,0,6,-999,-999,"O",0.5,0.522727272727273,-0.0227272727272727,3.375,2.56439393939394,0.810606060606061,1.085,1.41634968161496,-0.331349681614957,402.2,351.501,50.699
"_APR7810","M",2022,"ART","ART",0,1,1,0,0,0,6,-999,-999,"O",0.75,0.75462962962963,-0.00462962962962965,6,4.9537037037037,1.0462962962963,1.42752066115702,1.65529205053516,-0.227771389378133,259.57,290.01875,-30.44875
"_APR7810","M",2023,"ART","ART",0,0,1,0,1,1,6,-999,-999,"O",1,0.75462962962963,0.24537037037037,6.5,4.9537037037037,1.5462962962963,1.39081967213115,1.65529205053516,-0.26447237840401,340.91,290.01875,50.89125
"_APR7824","F",2022,"SLS","SLS",0,1,1,0,0,0,5,1,1,"Y",0.5,0.508333333333333,-0.0083333333333333,3.125,2.90416666666667,0.220833333333333,-1.46314049586777,-1.11285154074275,-0.350288955125021,347.73,391.414444444444,-43.6844444444444
"_APR7824","F",2023,"SLS","SLS",0,0,1,0,1,1,6,2,2,"O",0.5,0.508333333333333,-0.0083333333333333,2.5,2.90416666666667,-0.404166666666667,-1.43926229508197,-1.11285154074275,-0.326410754339219,424.67,391.414444444444,33.2555555555556
"_APR7825","M",2022,"SLS","SLS",0,0,1,0,0,0,5,1,1,"Y",0.5,0.508333333333333,-0.0083333333333333,3.125,2.90416666666667,0.220833333333333,-1.46314049586777,-1.11285154074275,-0.350288955125021,347.73,391.414444444444,-43.6844444444444
"_APR7826","M",2022,"SLS","SLS",0,0,1,0,0,0,5,1,1,"Y",0.5,0.508333333333333,-0.0083333333333333,3.125,2.90416666666667,0.220833333333333,-1.46314049586777,-1.11285154074275,-0.350288955125021,347.73,391.414444444444,-43.6844444444444
"_APR7827","F",2022,"ART","ART",0,0,1,0,0,0,5,1,1,"Y",0.75,0.75462962962963,-0.00462962962962965,6,4.9537037037037,1.0462962962963,1.42752066115702,1.65529205053516,-0.227771389378133,259.57,290.01875,-30.44875
"_APR7828","F",2022,"FOU","FOU",0,1,1,0,0,0,5,1,1,"Y",0.5,0.590909090909091,-0.0909090909090909,1.75,3.41287878787879,-1.66287878787879,0.800578512396694,1.04009090909091,-0.239512396694215,270.86,318.906,-48.046
"_APR7828","F",2023,"FOU","FOU",0,1,1,0,1,1,6,2,2,"O",0.75,0.590909090909091,0.159090909090909,4,3.41287878787879,0.587121212121212,0.536885245901639,1.04009090909091,-0.50320566318927,370.96,318.906,52.054
"_APR7829","F",2022,"FOU","FOU",0,1,1,0,0,0,5,1,1,"Y",0.5,0.590909090909091,-0.0909090909090909,1.75,3.41287878787879,-1.66287878787879,0.800578512396694,1.04009090909091,-0.239512396694215,270.86,318.906,-48.046
"_APR7829","F",2023,"FOU","FOU",0,0,1,0,1,1,6,2,2,"O",0.75,0.590909090909091,0.159090909090909,4,3.41287878787879,0.587121212121212,0.536885245901639,1.04009090909091,-0.50320566318927,370.96,318.906,52.054
"_APR7830","M",2022,"FOU","FOU",0,1,1,0,0,0,5,1,1,"Y",0.5,0.590909090909091,-0.0909090909090909,1.75,3.41287878787879,-1.66287878787879,0.800578512396694,1.04009090909091,-0.239512396694215,270.86,318.906,-48.046
"_APR7830","M",2023,"FOU","FOU",0,0,1,0,1,1,6,2,2,"O",0.75,0.590909090909091,0.159090909090909,4,3.41287878787879,0.587121212121212,0.536885245901639,1.04009090909091,-0.50320566318927,370.96,318.906,52.054
"_APR7848","F",2022,"MUN","MUN",0,1,1,0,0,0,5,1,1,"Y",0.75,0.609848484848485,0.140151515151515,3.5,2.58712121212121,0.912878787878788,1.55231404958678,1.73552797723886,-0.18321392765208,254.71,300.844,-46.134
"_APR7848","F",2023,"MUN","MUN",0,1,1,0,1,1,6,2,2,"O",0.875,0.609848484848485,0.265151515151515,2.75,2.58712121212121,0.162878787878788,1.32893442622951,1.73552797723886,-0.406593551009348,344.48,300.844,43.636
"_APR7926","M",2022,"DEL","DEL",0,1,1,0,0,0,5,1,1,"Y",0.625,0.753787878787879,-0.128787878787879,2.875,4.3030303030303,-1.4280303030303,1.68479338842975,1.93416474732421,-0.249371358894459,229.12,249.884,-20.764
"_APR7926","M",2023,"DEL","DEL",0,0,1,0,1,1,6,2,2,"O",0.75,0.753787878787879,-0.00378787878787878,5.375,4.3030303030303,1.0719696969697,1.7566393442623,1.93416474732421,-0.177525403061916,301.5,249.884,51.616
"_APR7927","F",2022,"DEL","DEL",0,0,1,0,0,0,6,-999,-999,"O",0.625,0.753787878787879,-0.128787878787879,2.875,4.3030303030303,-1.4280303030303,1.68479338842975,1.93416474732421,-0.249371358894459,229.12,249.884,-20.764
"_APR7942","M",2022,"INS","INS",0,0,1,0,0,0,6,-999,-999,"O",0.375,0.352272727272727,0.0227272727272727,1.75,1.60606060606061,0.143939393939394,-0.882644628099174,-0.526821162444113,-0.35582346565506,283.78,369.367,-85.587
"_APR7951","F",2022,"SLS","SLS",0,0,1,0,0,0,5,1,1,"Y",0.5,0.508333333333333,-0.0083333333333333,3.125,2.90416666666667,0.220833333333333,-1.46314049586777,-1.11285154074275,-0.350288955125021,347.73,391.414444444444,-43.6844444444444
"_APR7952","M",2022,"SLS","SLS",0,0,1,0,0,0,5,1,1,"Y",0.5,0.508333333333333,-0.0083333333333333,3.125,2.90416666666667,0.220833333333333,-1.46314049586777,-1.11285154074275,-0.350288955125021,347.73,391.414444444444,-43.6844444444444
"_APR7953","F",2022,"ART","ART",0,0,1,0,0,0,6,-999,-999,"O",0.75,0.75462962962963,-0.00462962962962965,6,4.9537037037037,1.0462962962963,1.42752066115702,1.65529205053516,-0.227771389378133,259.57,290.01875,-30.44875
"_APR8009","F",2022,"AVN","AVN",0,0,1,0,0,0,6,-999,-999,"O",0.625,0.845833333333333,-0.220833333333333,4.5,5.065,-0.565,-0.527520661157025,-0.126122852970841,-0.401397808186184,329.89,411.834444444444,-81.9444444444445
"_APR8010","M",2022,"AVN","AVN",0,0,1,0,0,0,6,-999,-999,"O",0.625,0.845833333333333,-0.220833333333333,4.5,5.065,-0.565,-0.527520661157025,-0.126122852970841,-0.401397808186184,329.89,411.834444444444,-81.9444444444445
"_APR8035","M",2022,"FSH","FSH",0,1,1,0,0,0,5,1,1,"Y",0.625,0.670454545454545,-0.0454545454545454,2.125,3.09848484848485,-0.973484848484849,-1.02644628099174,-0.668384026554667,-0.358062254437068,261.21,335.096,-73.886
"_APR8035","M",2023,"FSH","FSH",0,1,1,0,1,1,6,2,2,"O",0.875,0.670454545454545,0.204545454545455,5.75,3.09848484848485,2.65151515151515,-0.725573770491803,-0.668384026554667,-0.0571897439371358,326.9,335.096,-8.19600000000003
"_APR8051","M",2022,"DOR","DOR",0,1,1,0,0,0,5,1,1,"Y",0.333333333333333,0.596969696969697,-0.263636363636364,2,2.11818181818182,-0.118181818181818,0.490495867768595,0.793956509958,-0.303460642189405,301.77,314.448,-12.678
"_APR8051","M",2023,"DOR","DOR",0,0,1,0,1,1,6,2,2,"O",0.666666666666667,0.596969696969697,0.0696969696969697,3.5,2.11818181818182,1.38181818181818,0.723934426229508,0.793956509958,-0.0700220837284921,408.49,314.448,94.042
"_APR8052","F",2022,"DOR","DOR",0,0,1,0,0,0,5,1,1,"Y",0.333333333333333,0.596969696969697,-0.263636363636364,2,2.11818181818182,-0.118181818181818,0.490495867768595,0.793956509958,-0.303460642189405,301.77,314.448,-12.678
"_APR8062","F",2022,"NEW","NEW",0,0,1,0,0,0,5,1,1,"Y",0.375,0.553030303030303,-0.178030303030303,2.75,2.95833333333333,-0.208333333333333,-0.807851239669422,-0.444887278146593,-0.362963961522829,326.06,414.056,-87.996
"_APR8074","M",2022,"FSH","FSH",0,0,1,0,0,0,5,1,1,"Y",0.625,0.670454545454545,-0.0454545454545454,2.125,3.09848484848485,-0.973484848484849,-1.02644628099174,-0.668384026554667,-0.358062254437068,261.21,335.096,-73.886
"_APR8109","M",2022,"HWP","HWP",0,0,1,0,0,0,5,1,1,"Y",0.625,0.453125,0.171875,3.25,2.546875,0.703125,-0.957603305785124,-0.664316488280721,-0.293286817504403,270.24,323.751428571429,-53.5114285714286
"_APR8114","M",2022,"MUN","MUN",0,0,1,0,0,0,6,-999,-999,"O",0.75,0.609848484848485,0.140151515151515,3.5,2.58712121212121,0.912878787878788,1.55231404958678,1.73552797723886,-0.18321392765208,254.71,300.844,-46.134
"_APR8129","F",2022,"RTH","RTH",0,1,1,0,0,0,5,1,1,"Y",0.666666666666667,0.491666666666667,0.175,5.33333333333333,3.025,2.30833333333333,-0.517933884297521,-0.112241566183444,-0.405692318114077,271.77,325.631111111111,-53.8611111111111
"_APR8129","F",2023,"RTH","RTH",0,0,1,0,1,1,6,2,2,"O",0.5,0.491666666666667,0.00833333333333336,4.33333333333333,3.025,1.30833333333333,-0.310983606557377,-0.112241566183444,-0.198742040373933,341.14,325.631111111111,15.5088888888889
"_APR8136","F",2022,"RTH","RTH",0,0,1,0,0,0,5,1,1,"Y",0.666666666666667,0.491666666666667,0.175,5.33333333333333,3.025,2.30833333333333,-0.517933884297521,-0.112241566183444,-0.405692318114077,271.77,325.631111111111,-53.8611111111111
"_APR8137","M",2022,"RTH","RTH",0,1,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.491666666666667,0.175,5.33333333333333,3.025,2.30833333333333,-0.517933884297521,-0.112241566183444,-0.405692318114077,271.77,325.631111111111,-53.8611111111111
"_APR8137","M",2023,"RTH","RTH",0,0,1,0,1,1,6,-999,-999,"O",0.5,0.491666666666667,0.00833333333333336,4.33333333333333,3.025,1.30833333333333,-0.310983606557377,-0.112241566183444,-0.198742040373933,341.14,325.631111111111,15.5088888888889
"_APR8144","F",2022,"ALN","ALN",0,0,1,0,0,0,6,-999,-999,"O",0.25,0.522727272727273,-0.272727272727273,1.25,2.56439393939394,-1.31439393939394,1.13561983471074,1.41634968161496,-0.280729846904214,300.87,351.501,-50.631
"_APR8145","F",2022,"DOR","DOR",0,0,1,0,0,0,5,1,1,"Y",0.333333333333333,0.596969696969697,-0.263636363636364,2,2.11818181818182,-0.118181818181818,0.490495867768595,0.793956509958,-0.303460642189405,301.77,314.448,-12.678
"_APR8146","M",2022,"DOR","DOR",0,0,1,0,0,0,6,-999,-999,"O",0.333333333333333,0.596969696969697,-0.263636363636364,2,2.11818181818182,-0.118181818181818,0.490495867768595,0.793956509958,-0.303460642189405,301.77,314.448,-12.678
"_APR8147","F",2022,"DEL","DEL",0,0,1,0,0,0,5,1,1,"Y",0.625,0.753787878787879,-0.128787878787879,2.875,4.3030303030303,-1.4280303030303,1.68479338842975,1.93416474732421,-0.249371358894459,229.12,249.884,-20.764
"_APR8163","F",2022,"SLS","SLS",0,0,1,0,0,0,5,1,1,"Y",0.5,0.508333333333333,-0.0083333333333333,3.125,2.90416666666667,0.220833333333333,-1.46314049586777,-1.11285154074275,-0.350288955125021,347.73,391.414444444444,-43.6844444444444
