"ring","year","site","box","age","sex","wing","tarsus","mass","date","time","ringer","season","history","notes","catching","X"
"ARR9015",2023,"AVN",5,6,"F",63,NA,10.87,156,"09:52","ABP","spring",0,NA,NA,NA
"ARR9016",2023,"AVN",5,5,"M",66,NA,NA,156,"09:52","ABP","spring",0,NA,NA,NA
"ARR9035",2023,"AVN",6,5,"F",62,NA,10.67,156,"10:39","ABP","spring",0,NA,"net",NA
"ARR9036",2023,"AVN",6,5,"M",64,NA,10.34,156,"10:39","ABP","spring",0,NA,"net",NA
"AXH9421",2023,"AVN",7,6,"M",67,NA,10.95,156,"10:55","ABP","spring",1,NA,"net",NA
"ARR9037",2023,"AVN",7,5,"F",63,NA,11.37,156,"10:55","ABP","spring",0,NA,"net",NA
"AXH9891",2023,"CAR",4,6,"F",63,NA,9.99,156,"11:39","ABP","spring",1,NA,"net",NA
"ARR9045",2023,"CAR",4,6,"M",64,NA,10.04,156,"11:39","ABP","spring",0,NA,NA,NA
"ARR9072",2023,"SLS",3,5,"F",61,NA,10.54,156,"12:50","ABP","spring",0,NA,"net",NA
"ARR9067",2023,"HWP",2,5,"F",59,NA,10.15,156,"13:43","ABP","spring",0,NA,"net",NA
"ARR9077",2023,"HWP",8,5,"F",62,NA,11.19,156,"14:09","ABP","spring",0,NA,NA,NA
"ARR9078",2023,"DOW",3,5,"F",61,NA,10.82,156,"17:00","ABP","spring",0,NA,"net",NA
"ARR9079",2023,"ART",8,5,"F",63,NA,9.92,162,"08:00","ABP","spring",0,NA,"net",NA
"ARR9080",2023,"ART",4,5,"M",65,NA,10.72,162,"08:30","ABP","spring",0,NA,NA,NA
"ARR9081",2023,"ART",4,6,"F",63,NA,10.04,162,"08:30","ABP","spring",0,NA,"net",NA
"ARR9085",2023,"MUN",1,5,"F",63,NA,11.08,162,"09:26","ABP","spring",0,NA,NA,NA
"ARR9086",2023,"MUN",1,5,"M",63,NA,9.75,162,"09:26","ABP","spring",0,NA,NA,NA
"ARR9087",2023,"MUN",2,6,"M",68,NA,10.96,162,"09:45","ABP","spring",0,NA,"net",NA
"_APR7848",2023,"MUN",2,6,"F",63,NA,9.68,162,"09:45","ABP","spring",1,NA,"net",NA
"ARR9089",2023,"MUN",8,5,"M",65,NA,10.49,162,"10:01","ABP","spring",0,NA,"net",NA
"ARR9090",2023,"MUN",8,5,"F",60,NA,10.06,162,"10:01","ABP","spring",0,NA,"net",NA
"ARR9088",2023,"OSP",7,5,"M",63,NA,10.96,162,"13:08","ABP","spring",0,NA,"net",NA
"ARR9091",2023,"OSP",7,5,"F",61,NA,10.47,162,"13:08","ABP","spring",0,NA,"net",NA
"ARR9092",2023,"OSP",8,6,"M",66,NA,11.51,162,"13:18","ABP","spring",0,NA,NA,NA
"_APR8404",2023,"OSP",8,6,"F",65,NA,10.33,162,"13:18","ABP","spring",1,NA,NA,NA
"ARR9093",2023,"OSP",3,5,"M",63,NA,10.76,162,"13:42","ABP","spring",0,NA,"net",NA
"ARR9094",2023,"OSP",3,5,"F",62,NA,10.41,162,"13:42","ABP","spring",0,NA,"net",NA
"ARR9095",2023,"ALN",6,5,"F",59,NA,9.52,162,"15:21","ABP","spring",0,NA,NA,NA
"AXH8043",2023,"ALN",6,6,"M",67,NA,NA,162,"15:21","ABP","spring",1,NA,NA,NA
"_APR8166",2023,"SLS",3,6,"M",66,NA,11.13,162,"16:36","ABP","spring",1,NA,"net",NA
"_APR8166",2023,"SLS",1,6,"M",66,NA,11.13,162,"17:04","ABP","spring",1,"just copied the data down for the same bird 20 mins earlier at nb3","net",NA
"ARR9096",2023,"SLS",1,5,"F",63,NA,10.39,162,"17:04","ABP","spring",0,NA,"net",NA
"ARR9108",2023,"SLS",8,5,"M",66,NA,10.5,162,"17:48","ABP","spring",0,NA,NA,NA
"ARR9112",2023,"INS",5,6,"M",64,NA,10.02,163,"06:32","ABP","spring",0,NA,NA,NA
"ARR9113",2023,"INS",5,5,"F",62,NA,9.89,163,"06:32","ABP","spring",0,NA,NA,NA
"ARR9114",2023,"CAR",5,6,"F",62,NA,10.02,163,"07:52","ABP","spring",0,NA,NA,NA
"ARR9045",2023,"CAR",1,6,"M",64,NA,9.75,163,"07:52","ABP","spring",1,NA,NA,NA
"ARR9124",2023,"AVI",7,6,"F",64,NA,9.93,163,"09:25","ABP","spring",0,NA,NA,NA
"ARR9125",2023,"AVI",7,5,"M",66,NA,10.46,163,"09:25","ABP","spring",0,NA,NA,NA
"ARR9138",2023,"AVI",4,5,"F",62,NA,10.23,163,"09:55","ABP","spring",0,NA,NA,NA
"ARR9139",2023,"AVI",4,5,"M",65,NA,10.66,163,"09:55","ABP","spring",0,NA,NA,NA
"_APR7824",2023,"SLS",7,6,"F",61,NA,10.1,165,"17:19","MS","spring",1,NA,NA,NA
"ATR0648",2023,"SLS",8,5,"F",63,NA,10.84,165,"17:32","MS","spring",0,NA,NA,NA
"ATR0651",2023,"CAR",2,5,"F",60,NA,10.24,165,"18:45","MS","spring",0,NA,NA,NA
"ATR0652",2023,"FSH",4,5,"M",65,NA,10.8,166,"07:36","MS","spring",0,NA,NA,NA
"ATR0653",2023,"FSH",2,5,"F",60,NA,9.77,166,"08:00","MS","spring",0,NA,NA,NA
"AXH8589",2023,"FSH",2,6,"M",65,NA,9.74,166,"08:00","MS","spring",1,NA,NA,NA
"_APR8174",2023,"FSH",3,6,"M",66,NA,10.99,166,"08:21","FH","spring",1,NA,NA,NA
"_APR8175",2023,"FSH",3,6,"F",NA,NA,NA,166,"08:21","FH","spring",1,"FLEW AWAY BEFORE MEASUREMENTS TAKEN",NA,NA
"ATR0660",2023,"AVI",2,5,"M",64,NA,10.65,169,"16:34","MS","spring",0,NA,NA,NA
"ATR0661",2023,"AVI",2,6,"F",61,NA,10.38,169,"16:34","MS","spring",0,NA,NA,NA
"ATR0324",2023,"GLF",6,5,"M",65,NA,10.6,150,"16:03","FH","spring",0,NA,NA,NA
"ATR0706",2024,"SER",8,6,"F",61,NA,10.59,146,"11:56","RST","spring",0,"MS SUPERVISING",NA,NA
"_APR7108",2024,"SER",8,6,"M",64,NA,10.55,146,"11:56","RST","spring",1,"MS SUPERVISING",NA,NA
"AXH8876",2024,"SER",4,6,"F",62,NA,9.64,146,"13:04","RST","spring",1,"MS SUPERVISING",NA,NA
"_APR7357",2024,"EDI",1,6,"M",67,NA,11.07,146,"15:32","RST","spring",1,"MS SUPERVISING",NA,NA
"S921907",2024,"EDI",1,6,"F",62,NA,11.57,146,"15:32","RST","spring",1,"MS SUPERVISING",NA,NA
"AXH9982",2024,"EDI",5,6,"M",66,NA,10.88,146,"17:05","RST","spring",1,"MS SUPERVISING",NA,NA
"_APR8914",2024,"EDI",5,6,"F",60,NA,11.1,146,"17:05","RST","spring",1,"MS SUPERVISING",NA,NA
"_APR7098",2024,"PTH",7,6,"M",65,NA,10.61,147,"11:57","IL","spring",1,"ABP supervising",NA,NA
"ARR9251",2024,"PTH",7,6,"F",63,NA,10.59,147,"11:57","IL","spring",0,"ABP supervising",NA,NA
"ARR9252",2024,"DNM",3,5,"M",65,NA,10.81,147,"15:14","ABP","spring",0,NA,NA,NA
"_APR7557",2024,"LVN",8,6,"F",62,NA,11.2,148,"15:31","IL","spring",1,"ABP supervising, net","net",NA
"ATR0506",2024,"LVN",8,5,"M",65,NA,10.24,148,"15:31","IL","spring",1,"ABP supervising, net","net",NA
"_APR8581",2024,"EDI",7,6,"M",65,NA,9.76,148,"17:00","AE","spring",1,"ABP supervising",NA,NA
"ATR0733",2024,"LVN",4,6,"F",62,NA,9.9,148,"15:15","IL","spring",0,"ABP supervising, caught on 153 and wing length corrected",NA,NA
"ATR0732",2024,"SER",5,6,"M",67,NA,10.52,148,"13:11","IL","spring",0,"ABP supervising",NA,NA
"ATR0734",2024,"LVN",7,5,"M",63,NA,10.54,149,"09:41","RST","spring",0,"MS SUPERVISING",NA,NA
"ATR0742",2024,"LVN",7,5,"F",59,NA,10.62,149,"10:20","RST","spring",0,"MS SUPERVISING",NA,NA
"ATR0735",2024,"LVN",5,6,"M",65,NA,10.53,149,"09:53","RST","spring",0,"MS SUPERVISING",NA,NA
"ATR0736",2024,"LVN",5,5,"F",62,NA,10.34,149,"10:53","RST","spring",0,"MS SUPERVISING",NA,NA
"ATR0743",2024,"PTH",5,6,"M",66,NA,9.9,149,"12:56","RST","spring",0,"MS SUPERVISING",NA,NA
"ARR8790",2024,"BLG",7,6,"F",63,NA,10.88,149,"15:00","RST","spring",0,"MS SUPERVISING",NA,NA
"_APR7654",2024,"BLG",7,6,"M",64,NA,10.52,149,"15:00","RST","spring",1,"MS SUPERVISING",NA,NA
"ATR0824",2024,"STY",3,5,"F",61,NA,10.81,150,"12:09","MS","spring",0,NA,NA,NA
"_APR7215",2024,"STY",3,6,"M",66,NA,11.2,150,"12:09","MS","spring",1,NA,NA,NA
"ATR0763",2024,"NEW",1,5,"F",60,NA,10.57,150,"07:05","RST","spring",0,NA,NA,NA
"ATR0764",2024,"NEW",1,6,"M",65,NA,10.5,150,"07:05","RST","spring",0,NA,NA,NA
"ATR0608",2024,"CRU",7,6,"F",62,NA,11.19,150,"07:48","RST","spring",1,NA,NA,NA
"ATR0765",2024,"CRU",7,6,"M",65,NA,11.66,150,"07:48","RST","spring",0,NA,NA,NA
"ATR0792",2024,"SER",1,5,"M",66,NA,10.92,150,"14:14","MS","spring",0,NA,NA,NA
"AXH7953",2024,"GLF",1,6,"M",63,NA,10.4,150,"14:59","MS","spring",1,NA,NA,NA
"ATR0799",2024,"GLF",1,5,"F",62,NA,10.94,150,"14:59","MS","spring",0,NA,NA,NA
"ATR0417",2024,"SER",6,6,"F",64,NA,11.11,150,"13:43","RST","spring",1,NA,NA,NA
"ATR0831",2024,"BAD",3,6,"F",63,NA,13.07,150,"16:55","MS","spring",0,"MASS MAY BE INFLATED DUE TO RAIN",NA,NA
"ARR9257",2024,"EDI",7,5,"F",62,NA,10.77,150,"15:11","ABP","spring",0,NA,NA,NA
"ARR8951",2024,"BLG",4,6,"M",64,NA,10.53,151,"14:45","RST","spring",0,NA,NA,NA
"ARR8628",2024,"DNM",2,6,"M",64,NA,11.59,151,"16:58","RST","spring",1,NA,NA,NA
"ATR0404",2024,"DNM",2,6,"F",59,NA,10.9,151,"16:58","RST","spring",1,NA,NA,NA
"ATR0880",2024,"NEW",2,5,"F",62,NA,9.84,152,"07:11","IL","spring",0,"originally recorded as male",NA,NA
"ARR8979",2024,"STY",1,5,"F",62,NA,9.94,152,"13:02","IL","spring",0,NA,NA,NA
"AXH7154",2024,"SER",6,6,"M",66,NA,10.56,152,"15:25","RST","spring",1,NA,NA,NA
"AXH8659",2024,"DNC",4,6,"F",65,NA,10.2,152,"14:29","MS","spring",1,NA,NA,NA
"ATR0419",2024,"SER",1,6,"F",62,NA,11.19,152,"16:23","ABP","spring",1,NA,NA,NA
"ARR9603",2024,"FOF",3,5,"M",65,NA,10.89,153,"08:18","TMH","spring",0,NA,NA,NA
"ARR8980",2024,"LVN",4,5,"M",64,NA,10.72,153,"09:09","ABP","spring",0,NA,"net",NA
"ARR8981",2024,"LVN",2,5,"M",65,NA,10.47,153,"09:43","ABP","spring",0,NA,"net",NA
"ARR8982",2024,"LVN",2,5,"F",61,NA,10.52,153,"09:43","ABP","spring",0,NA,"net",NA
"ARR8987",2024,"PTH",5,6,"F",61,NA,10.04,153,"12:42","ABP","spring",0,NA,"net",NA
"_APR7313",2024,"LVN",3,5,"F",61,NA,11.44,153,"09:22","TMH","spring",1,NA,NA,NA
"ARR8855",2024,"LVN",3,5,"M",65,NA,10.58,153,"09:22","TMH","spring",0,NA,NA,NA
"ATR0509",2024,"MCH",4,6,"M",66,NA,10.66,153,"11:00","TMH","spring",1,NA,NA,NA
"_APR7652",2024,"PTH",4,6,"M",63,NA,10.77,153,"12:46","TMH","spring",1,NA,NA,NA
"ARR8867",2024,"BLG",4,5,"F",61,NA,9.99,153,"14:41","TMH","spring",0,NA,NA,NA
"ATR0915",2024,"DNM",7,5,"F",64,NA,11.43,153,"16:53","TMH","spring",0,NA,NA,NA
"ATR0916",2024,"DNM",7,6,"M",64,NA,9.92,153,"16:53","TMH","spring",0,NA,NA,NA
"ATR0880",2024,"NEW",2,5,"F",63,NA,10.12,154,"06:50","TMH","spring",1,NA,NA,NA
"_APR8668",2024,"NEW",3,6,"M",66,NA,10.22,154,"07:18","TMH","spring",1,NA,NA,NA
"ARR8630",2024,"NEW",3,6,"F",63,NA,10.39,154,"07:18","TMH","spring",1,NA,NA,NA
"ARR8668",2024,"CRU",1,6,"M",65,NA,10.28,154,"08:00","TMH","spring",1,NA,NA,NA
"ATR0386",2024,"PIT",7,6,"M",66,NA,10.8,154,"10:25","TMH","spring",1,NA,NA,NA
"ATR0385",2024,"PIT",7,6,"F",64,NA,10.17,154,"10:25","TMH","spring",1,NA,NA,NA
"ARR8881",2024,"PIT",6,5,"M",65,NA,10.92,154,"10:40","TMH","spring",0,NA,NA,NA
"ARR8882",2024,"PIT",6,5,"F",62,NA,10.61,154,"10:40","TMH","spring",0,NA,NA,NA
"_APR8384",2024,"STY",6,5,"M",66,NA,11.28,154,"12:22","TMH","spring",1,NA,NA,NA
"ARR8883",2024,"STY",6,5,"F",61,NA,9.62,154,"12:22","TMH","spring",0,NA,NA,NA
"ARR8653",2024,"STY",7,6,"M",66,NA,10.94,154,"13:05","TMH","spring",1,NA,"net",NA
"ARR8884",2024,"STY",7,5,"F",61,NA,10.34,154,"13:05","TMH","spring",0,NA,NA,NA
"AXH7147",2024,"STY",5,6,"M",67,NA,10.23,154,"13:34","TMH","spring",1,NA,NA,NA
"_APR7674",2024,"STY",5,6,"F",65,NA,11.45,154,"13:34","TMH","spring",1,NA,NA,NA
"AXH8258",2024,"SER",2,6,"F",62,NA,10.55,154,"14:40","TMH","spring",1,"recruit from MCH. Last seen in 2021!",NA,NA
"_APR7192",2024,"GLF",5,6,"M",65,NA,10.65,154,"15:19","TMH","spring",1,"recruit from GLF. Last seen in 2021",NA,NA
"ARR8885",2024,"GLF",5,5,"F",60,NA,11.27,154,"15:19","TMH","spring",0,NA,NA,NA
"AXH9505",2024,"GLF",6,6,"F",59,NA,10.89,154,"15:56","TMH","spring",1,NA,NA,NA
"ATR0324",2024,"GLF",6,6,"M",66,NA,10.66,154,"15:56","TMH","spring",1,NA,NA,NA
"_APR8769",2024,"DOW",8,6,"M",65,NA,11.11,154,"16:51","TMH","spring",1,NA,NA,NA
"AXH7799",2024,"BAD",6,6,"M",64,NA,10.08,154,"17:53","TMH","spring",1,NA,NA,NA
"ATR0430",2024,"BAD",6,6,"F",62,NA,10.83,154,"17:53","TMH","spring",1,NA,NA,NA
"AXH7841",2024,"EDI",2,6,"M",65,NA,11.85,154,"19:00","TMH","spring",1,NA,NA,NA
"ARR8886",2024,"EDI",2,6,"F",63,NA,11,154,"19:00","TMH","spring",0,NA,NA,NA
"_APR8453",2024,"NEW",6,6,"F",63,NA,10.18,154,"06:56","ABP","spring",1,NA,NA,NA
"ARR9604",2024,"NEW",6,6,"M",66,NA,10.84,154,"06:56","ABP","spring",0,NA,NA,NA
"ARR9606",2024,"PIT",3,6,"M",66,NA,11.17,154,"10:16","ABP","spring",0,NA,NA,NA
"ARR9607",2024,"PIT",3,5,"F",62,NA,10.72,154,"10:16","ABP","spring",0,NA,NA,NA
"ARD6178",2024,"STY",1,6,"M",67,NA,11.41,154,"12:26","ABP","spring",1,NA,"net",NA
"ARR9633",2024,"DOW",6,6,"M",65,NA,11.15,154,"16:50","ABP","spring",0,NA,NA,NA
"_APR8630",2024,"BAD",1,5,"M",65,NA,10.43,154,"17:53","ABP","spring",1,NA,NA,NA
"ARR9647",2024,"BAD",1,6,"F",63,NA,11.19,154,"18:14","ABP","spring",0,NA,NA,NA
"ATR0926",2024,"RSY",6,6,"F",61,NA,10.12,155,"07:46","RST","spring",0,NA,NA,NA
"_APR7075",2024,"RSY",6,6,"M",63,NA,10.96,155,"07:46","RST","spring",1,NA,NA,NA
"_APR7464",2024,"RSY",3,6,"M",66,NA,10.67,155,"07:57","IL","spring",1,NA,NA,NA
"ARD6610",2024,"FOF",7,6,"M",66,NA,10.09,155,"09:07","IL","spring",1,NA,NA,NA
"ATR0934",2024,"FOF",7,6,"F",63,NA,10.68,155,"09:07","RST","spring",0,NA,NA,NA
"ATR0442",2024,"MCH",2,6,"M",63,NA,9.92,155,"11:12","RST","spring",1,NA,NA,NA
"ATR0935",2024,"MCH",2,5,"F",61,NA,10.6,155,"11:12","RST","spring",0,NA,NA,NA
"ARR8887",2024,"PTH",6,6,"M",66,NA,11.38,155,"12:58","RST","spring",0,NA,NA,NA
"ATR0936",2024,"BIR",7,6,"M",66,NA,11.08,155,"14:44","RST","spring",0,NA,NA,NA
"ATR0937",2024,"BLG",5,5,"F",61,NA,10.13,155,"16:26","RST","spring",0,NA,NA,NA
"ATR0938",2024,"BLG",5,6,"M",63,NA,9.83,155,"16:26","RST","spring",0,NA,NA,NA
"ARR8894",2024,"BIR",2,5,"M",61,NA,11,155,"15:41","IL","spring",0,NA,NA,NA
"ARR8895",2024,"BIR",2,5,"F",61,NA,10.67,155,"15:41","IL","spring",0,NA,NA,NA
"AXH9869",2024,"BLA",1,6,"M",62,NA,10.91,155,"17:36","IL","spring",1,NA,NA,NA
"ATR0948",2024,"DLW",1,5,"F",62,NA,10.03,156,"08:21","RST","spring",0,NA,NA,NA
"ATR0654",2024,"CAL",7,6,"F",62,NA,9.95,156,"09:49","IL","spring",1,NA,NA,NA
"ARR9659",2024,"KCK",1,6,"F",62,NA,9.63,156,"11:40","IL","spring",0,NA,NA,NA
"ARR9660",2024,"PIT",5,5,"F",61,NA,10.96,156,"13:19","IL","spring",0,NA,NA,NA
"ATR0618",2024,"PIT",5,6,"M",66,NA,10.89,156,"13:19","IL","spring",1,NA,NA,NA
"ARR9662",2024,"STY",2,6,"F",61,NA,10.4,156,"15:06","IL","spring",0,NA,NA,NA
"_APR8370",2024,"STY",2,6,"M",62,NA,10.68,156,"15:06","IL","spring",1,NA,NA,NA
"AXH9394",2024,"PIT",8,6,"M",65,NA,11.3,156,"12:53","RST","spring",1,NA,NA,NA
"ATR0964",2024,"PIT",8,5,"F",63,NA,11.27,156,"12:53","RST","spring",0,NA,NA,NA
"ATR0322",2024,"STY",4,5,"M",64,NA,11.62,156,"14:50","RST","spring",1,NA,NA,NA
"ATR0965",2024,"STY",4,5,"F",62,NA,11.14,156,"14:50","RST","spring",0,NA,NA,NA
"ARR9547",2024,"DOW",5,5,"M",64,NA,9.99,156,"08:20","ABP","spring",0,NA,NA,NA
"ARR9546",2024,"DOW",5,5,"F",62,NA,10.88,156,"08:20","ABP","spring",0,NA,NA,NA
"AXH8071",2024,"DOW",6,6,"F",63,NA,11.01,156,"08:14","ABP","spring",1,NA,NA,NA
"ARR9669",2024,"RSY",3,5,"F",60,NA,10.23,157,"06:34","MS","spring",0,NA,NA,NA
"ATR0966",2024,"FOF",8,6,"F",62,NA,10.41,157,"07:27","RST","spring",0,NA,NA,NA
"ATR0967",2024,"FOF",8,6,"M",65,NA,11.49,157,"07:27","RST","spring",0,NA,NA,NA
"ATR0968",2024,"PTH",3,6,"M",65,NA,10.41,157,"10:27","RST","spring",0,NA,NA,NA
"_APR8607",2024,"PTH",3,6,"F",60,NA,10.5,157,"10:27","RST","spring",1,NA,NA,NA
"_APR8920",2024,"FOF",1,6,"F",60,NA,10.16,157,"07:23","MS","spring",1,NA,NA,NA
"ARR9672",2024,"PTH",2,5,"F",60,NA,10.37,157,"10:30","MS","spring",0,NA,NA,NA
"ARR9673",2024,"PTH",4,5,"F",62,NA,10.17,157,"10:30","MS","spring",0,NA,NA,NA
"ARR9674",2024,"BLA",1,5,"F",62,NA,11,157,"18:08","MS","spring",0,NA,NA,NA
"ATR0969",2024,"BIR",1,6,"M",64,NA,10.75,157,"17:03","RST","spring",0,NA,NA,NA
"ATR0970",2024,"BIR",1,5,"F",60,NA,8.73,157,"17:03","RST","spring",0,NA,NA,NA
"ATR0971",2024,"BLA",7,6,"M",64,NA,10.58,157,"18:12","RST","spring",0,NA,NA,NA
"ATR0972",2024,"BLA",7,5,"F",60,NA,11.18,157,"18:12","RST","spring",0,NA,NA,NA
"ATR0411",2024,"DNC",2,6,"M",65,NA,11.05,157,"19:14","RST","spring",1,NA,NA,NA
"ARD6615",2024,"NEW",2,6,"M",63,NA,9.5,158,"07:00","MS","spring",1,NA,NA,NA
"ARR9679",2024,"DNM",5,6,"F",62,NA,10,158,"08:31","MS","spring",0,NA,NA,NA
"ATR0598",2024,"DNM",5,5,"M",64,NA,10.56,158,"08:31","MS","spring",1,NA,NA,NA
"AXH9108",2024,"BLG",6,6,"F",61,NA,10.46,158,"13:22","RST","spring",1,NA,NA,NA
"ATR0973",2024,"KCZ",2,6,"M",65,NA,10.67,158,"10:40","RST","spring",0,NA,NA,NA
"AXH9063",2024,"BLG",8,6,"F",61,NA,11.54,158,"12:36","MS","spring",1,NA,NA,NA
"ARR9683",2024,"BLG",8,6,"M",64,NA,11.03,158,"12:36","MS","spring",0,NA,NA,NA
"ARR9680",2024,"KCZ",5,6,"M",64,NA,10,158,"10:49","MS","spring",0,NA,NA,NA
"ARR9681",2024,"KCZ",5,5,"F",61,NA,10.63,158,"10:49","MS","spring",0,NA,NA,NA
"_APR7725",2024,"PIT",2,6,"M",64,NA,11.93,158,"11:34","MS","spring",1,NA,NA,NA
"_APR7724",2024,"PIT",2,6,"F",62,NA,11.19,158,"11:34","MS","spring",1,NA,NA,NA
"ATR0418",2024,"SER",2,6,"M",66,NA,10.52,158,"15:20","MS","spring",1,NA,NA,NA
"ATR0976",2024,"GLF",8,6,"F",63,NA,10.81,158,"16:30","RST","spring",0,NA,NA,NA
"ATR0977",2024,"GLF",8,6,"M",66,NA,10.2,158,"16:30","RST","spring",0,NA,NA,NA
"ARR9686",2024,"GLF",7,5,"M",64,NA,11.03,158,"16:49","MS","spring",0,NA,NA,NA
"_APR7675",2024,"BLG",2,6,"F",63,NA,9.85,158,"15:18","ABP","spring",1,NA,"net",NA
"ARR9771",2024,"DUN",3,6,"M",65,NA,10.45,158,"15:51","ABP","spring",0,NA,NA,NA
"_APR7665",2024,"DUN",3,6,"F",62,NA,10.57,158,"15:51","ABP","spring",1,NA,NA,NA
"ARR9772",2024,"FOF",3,6,"F",62,NA,10.64,159,"07:37","ABP","spring",0,NA,"net",NA
"AXH7893",2024,"FOF",1,6,"M",65,NA,9.94,159,"07:58","ABP","spring",1,NA,"net",NA
"ARR9773",2024,"FOF",4,6,"F",60,NA,10.76,159,"08:10","ABP","spring",0,NA,NA,NA
"ARR9775",2024,"FOF",4,6,"M",67,NA,10.49,159,"08:10","ABP","spring",0,NA,NA,NA
"ATR0510",2024,"MCH",4,6,"F",62,NA,10.52,159,"10:19","ABP","spring",1,NA,"net",NA
"_APR7676",2024,"BLG",2,6,"M",65,NA,10.48,159,"14:21","ABP","spring",1,NA,NA,NA
"ARR9777",2024,"BLA",2,6,"F",62,NA,11.58,159,"14:49","ABP","spring",0,NA,NA,NA
"_APR8732",2024,"BLA",2,6,"M",64,NA,10.98,159,"14:49","ABP","spring",1,NA,NA,NA
"ARR9783",2024,"BLA",6,6,"M",66,NA,11.27,159,"15:22","ABP","spring",0,NA,NA,NA
"ARR9787",2024,"DNS",2,5,"F",62,NA,11.37,159,"18:24","ABP","spring",0,NA,NA,NA
"ARR9804",2024,"CAL",7,5,"M",62,NA,10.01,160,"09:49","ABP","spring",0,NA,"net",NA
"_APR8460",2024,"CAL",2,6,"M",66,NA,11.09,160,"10:02","ABP","spring",1,NA,NA,NA
"ARR9805",2024,"CAL",2,6,"F",62,NA,10.04,160,"10:02","ABP","spring",0,NA,NA,NA
"ARR8829",2024,"KCZ",8,6,"M",62,NA,11.18,160,"10:40","ABP","spring",1,NA,NA,NA
"ARR9806",2024,"KCZ",8,5,"F",63,NA,10.15,160,"10:40","ABP","spring",0,NA,NA,NA
"ARR9807",2024,"KCZ",4,5,"F",62,NA,10.2,160,"10:58","ABP","spring",0,NA,NA,NA
"ARR9808",2024,"KCZ",2,6,"F",62,NA,10.93,160,"11:09","ABP","spring",0,NA,NA,NA
"_APR8289",2024,"SER",3,5,"F",61,NA,10.93,160,"14:02","ABP","spring",1,NA,NA,NA
"ARR9821",2024,"SER",3,6,"M",63,NA,10.77,160,"14:02","ABP","spring",0,NA,NA,NA
"ARR9822",2024,"GLF",7,6,"F",62,NA,10.7,160,"14:49","ABP","spring",0,NA,NA,NA
"ARR9687",2024,"BLA",8,5,"M",69,NA,10.35,161,"13:03","MS","spring",0,NA,NA,NA
"ARR9688",2024,"BLA",8,NA,"F",NA,NA,NA,161,"13:03","MS","spring",0,"BIRD ESCAPED BEFORE MEASUREMENTS TAKEN",NA,NA
"ATR0978",2024,"BLA",3,5,"M",65,NA,11.44,161,"13:23","IL","spring",0,NA,NA,NA
"ARR9689",2024,"BLA",3,5,"F",62,NA,11.36,161,"13:23","MS","spring",0,NA,NA,NA
"ATR0980",2024,"BAD",2,5,"M",63,NA,10.33,162,"15:00","IL","spring",0,NA,NA,NA
"ATR0981",2024,"BAD",2,5,"F",62,NA,10.86,162,"15:00","IL","spring",0,NA,NA,NA
"AXH7800",2024,"BAD",5,6,"F",62,NA,11.88,162,"15:07","MS","spring",1,NA,NA,NA
"ARR9693",2024,"CRU",1,5,"F",61,NA,10.93,162,"07:43","IL","spring",0,NA,NA,NA
"ARR9695",2024,"DNS",4,5,"F",62,NA,10.44,163,"16:42","MS","spring",0,NA,NA,NA
"ARR8662",2024,"DNS",4,6,"M",65,NA,10.87,163,"16:44","MS","spring",1,NA,NA,NA
"ATR0607",2024,"CRU",4,6,"M",64,NA,10.3,164,"08:58","RST","spring",1,NA,NA,NA
"ATR0987",2024,"DUN",8,6,"M",64,NA,10.81,164,"11:46","RST","spring",0,NA,NA,NA
"ATR0988",2024,"DUN",8,5,"F",62,NA,10.65,164,"11:46","RST","spring",0,NA,NA,NA
"ARR9696",2024,"DUN",2,6,"F",62,NA,10,164,"11:59","MS","spring",0,NA,NA,NA
"ARR9697",2024,"DUN",2,6,"M",63,NA,10.97,164,"11:59","MS","spring",0,NA,NA,NA
"ARR9698",2024,"DOW",7,5,"F",60,NA,10.06,164,"15:10","MS","spring",0,"Bird lethargic when processed but flew away after a few mins",NA,NA
"ARR9849",2024,"RSY",4,6,"F",63,NA,10.74,170,"14:04","ABP","spring",0,NA,"net",NA
"AXH7765",2024,"BIR",3,6,"M",64,NA,10.43,171,"11:40","MS","spring",1,NA,NA,NA
"ARR9699",2024,"BIR",3,6,"F",61,NA,10.73,171,"11:40","MS","spring",0,NA,NA,NA
"_APR7828",2024,"FOU",6,6,"F",63,NA,10.35,145,"10:31","IL","spring",1,"ABP supervising",NA,NA
"ATR0493",2024,"DEL",4,5,"F",60,NA,9.78,145,"11:06","IL","spring",0,"ABP supervising",NA,NA
"ATR0494",2024,"DEL",4,5,"M",62,NA,10.34,145,"11:06","IL","spring",0,"ABP supervising",NA,NA
"AXH8472",2024,"DEL",1,6,"F",63,NA,10.2,145,"12:00","IL","spring",1,"net, ABP supervising","net",NA
"AHD7789",2024,"TAI",6,6,"M",67,NA,NA,145,"12:30","IL","spring",1,"ABP supervising",NA,NA
"ATR0009",2024,"TAI",6,6,"F",62,NA,11.21,145,"12:30","IL","spring",1,"ABP supervising",NA,NA
"ATR0196",2024,"TAI",3,6,"M",65,NA,10.56,145,"13:14","IL","spring",1,"ABP supervising",NA,NA
"ARR9217",2024,"DOR",2,5,"M",64,NA,11.15,145,"14:01","IL","spring",0,"ABP supervising",NA,NA
